id,danjia,zongjia,quyu,xiaoqu,huxing,louceng,jianmian,jiegou,taoneimianji,jianzhuleixing,chaoxiang,jianzhujiegou,zhuangxiu,tihubili,dianti,chanquan,guapaishijian,jiaoyiquanshu,shangcijiaoyi,fangwuyongtu,fangwunianxian,chanquansuoshu,diyaxinxi,create_time
108400272459,23029,198万,白云 新市,南航新村,3室1厅1厨1卫,低楼层 (共17层),85.98㎡,平层,85.98㎡,塔楼,西,钢混结构,简装,两梯八户,有,70年,2019-02-25,商品房,2017-11-28,普通住宅,满两年,共有,有抵押 40万元 广发银行 业主自还,2020-01-16 15:35:05
108400773282,28742,150万,天河 沙太南,省粮油宿舍,2室2厅1厨1卫,中楼层 (共9层),52.19㎡,平层,47.15㎡,塔楼,南,钢混结构,简装,一梯八户,无,70年,2019-10-29,商品房,2017-12-29,普通住宅,满两年,非共有,有抵押 20万元 工商银行 业主自还,2020-01-16 15:35:06
108400493582,20667,155万,增城 白江,惠百氏广场,2室1厅1厨1卫,中楼层 (共18层),75㎡,平层,59㎡,塔楼,西,钢混结构,精装,两梯七户,有,70年,2019-06-18,商品房,2016-04-28,普通住宅,满两年,共有,有抵押 50万元 业主自还,2020-01-16 15:35:07
108400766197,48461,299万,越秀 东风东,中山一路,2室1厅1厨2卫,中楼层 (共8层),61.7㎡,平层,55.75㎡,塔楼,南 北,钢混结构,简装,一梯五户,无,70年,2019-10-25,商品房,2009-12-29,普通住宅,满五年,共有,无抵押,2020-01-16 15:35:08
108400794001,35172,155万,越秀 东风东,东风东路,2室1厅1厨1卫,中楼层 (共7层),44.07㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,一梯四户,无,70年,2019-11-07,商品房,2017-06-26,普通住宅,满两年,共有,无抵押,2020-01-16 15:35:09
108400334997,19524,82万,白云 机场路,华园路,1室1厅1厨1卫,中楼层 (共8层),42㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯十二户,无,70年,2019-03-28,商品房,2012-03-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:10
108400705869,27936,108万,天河 沙河,龙岗东小区,2室1厅1厨1卫,中楼层 (共7层),38.66㎡,平层,38.66㎡,塔楼,东南,钢混结构,简装,一梯三户,无,70年,2019-09-27,商品房,2007-05-28,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:12
108400708465,59510,408万,越秀 东川路,东川路,3室2厅1厨1卫,低楼层 (共8层),68.56㎡,平层,暂无数据,塔楼,东南 北,钢混结构,精装,一梯两户,无,70年,2019-09-28,商品房,2016-07-20,普通住宅,满两年,共有,无抵押,2020-01-16 15:35:13
108400726997,42017,390万,天河 龙洞,保利林海山庄,3室1厅1厨1卫,中楼层 (共25层),92.82㎡,平层,76.98㎡,塔楼,西北,钢混结构,精装,两梯六户,有,70年,2019-10-07,商品房,2010-12-14,普通住宅,满五年,共有,无抵押,2020-01-16 15:35:14
108400695146,23092,170万,荔湾 人民路,杨巷路,3室2厅1厨2卫,低楼层 (共3层),73.62㎡,跃层,暂无数据,塔楼,东 东南,钢混结构,精装,一梯一户,暂无数据,70年,2019-09-22,商品房,2017-06-01,普通住宅,满两年,非共有,无抵押,2020-01-16 15:35:15
108400819628,47548,540万,越秀 淘金,华侨乐园,3室1厅1厨2卫,中楼层 (共26层),113.57㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯八户,有,70年,2019-11-19,商品房,2013-05-22,普通住宅,满五年,非共有,有抵押 40万元 工商银行 客户偿还,2020-01-16 15:35:16
108400627040,11695,100万,花都 旧区,华都新村,3室2厅1厨1卫,中楼层 (共8层),85.51㎡,平层,暂无数据,平房,南 北,框架结构,精装,一梯两户,暂无数据,70年,2019-08-21,商品房,2001-05-30,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:18
108400747901,29758,185万,番禺 大石,滨江绿园,2室1厅1厨1卫,中楼层 (共11层),62.17㎡,平层,51.45㎡,塔楼,东南,钢混结构,精装,一梯六户,有,70年,2019-10-17,商品房,2011-06-13,普通住宅,满五年,共有,有抵押 20万元,2020-01-16 15:35:19
108400591006,19257,230万,增城 新塘北,锦绣天伦花园,3室2厅1厨2卫,中楼层 (共32层),119.44㎡,平层,96.2㎡,塔楼,南,钢混结构,精装,两梯五户,有,70年,2019-08-04,商品房,2018-10-26,普通住宅,未满两年,非共有,有抵押 55万元,2020-01-16 15:35:20
108400760783,14522,167万,增城 增城碧桂园,碧桂园豪园林湖苑,3室2厅1厨2卫,中楼层 (共22层),115㎡,平层,90.34㎡,塔楼,东北,钢混结构,精装,两梯四户,有,70年,2019-10-22,商品房,2016-11-08,普通住宅,满两年,非共有,有抵押 70万元 邮政银行,2020-01-16 15:35:21
108400219704,31981,308万,白云 金沙洲,保利西子湾,3室2厅1厨1卫,中楼层 (共11层),96.31㎡,平层,83.97㎡,塔楼,东南,钢混结构,精装,一梯四户,有,70年,2019-01-11,商品房,2016-11-03,普通住宅,满两年,非共有,无抵押,2020-01-16 15:35:22
108400807209,31481,115万,荔湾 西华路,西华路,1室1厅1厨1卫,中楼层 (共9层),36.53㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯八户,无,70年,2019-11-14,商品房,2009-03-30,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:23
108400549261,16476,115万,番禺 大石,富丽家园怡居新村,3室1厅1厨1卫,高楼层 (共7层),69.8㎡,平层,66.49㎡,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-07-15,商品房,2011-04-29,普通住宅,满五年,共有,无抵押,2020-01-16 15:35:24
108400719522,57838,345万,越秀 小北,小北路,3室1厅1厨1卫,高楼层 (共7层),59.65㎡,平层,暂无数据,暂无数据,南 北,未知结构,精装,一梯一户,暂无数据,70年,2019-10-03,商品房,2017-05-24,普通住宅,满两年,共有,无抵押,2020-01-16 15:35:26
108400815578,23708,205万,番禺 大石,富丽家园福泰园,3室2厅1厨1卫,中楼层 (共8层),86.47㎡,平层,77.52㎡,塔楼,南,钢混结构,精装,一梯四户,无,70年,2019-11-17,商品房,2010-06-18,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:27
108400777183,46583,368万,海珠 江燕路,翠城花园,2室2厅1厨1卫,中楼层 (共33层),79㎡,平层,62.2㎡,塔楼,北,钢混结构,精装,三梯八户,有,70年,2019-10-31,商品房,2013-04-11,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:28
108400893147,29793,168万,白云 金沙洲,城西花园,2室1厅1厨1卫,高楼层 (共7层),56.39㎡,平层,暂无数据,塔楼,东,钢混结构,精装,一梯五户,无,70年,2019-12-20,商品房,2016-08-01,普通住宅,满两年,共有,有抵押 50万元 公积金 业主自还,2020-01-16 15:35:30
108400930820,34905,320万,白云 金沙洲,保利西海岸汇海花园,3室2厅1厨2卫,中楼层 (共26层),91.68㎡,平层,72.23㎡,塔楼,东南,钢混结构,其他,两梯六户,有,70年,2020-01-08,商品房,2020-01-08,普通住宅,未满两年,共有,有抵押 80,2020-01-16 15:35:31
108400904416,40068,262万,天河 员村,华颖花园,2室1厅1厨1卫,低楼层 (共9层),65.39㎡,平层,58.36㎡,塔楼,南,钢混结构,简装,一梯两户,有,70年,2019-12-26,商品房,2001-01-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:32
108400850418,23593,210万,南沙 金洲,越秀滨海悦城,2室2厅1厨1卫,中楼层 (共31层),89.01㎡,平层,72.58㎡,塔楼,北,钢混结构,精装,三梯六户,有,70年,2019-12-03,商品房,2017-10-12,普通住宅,满两年,非共有,有抵押 50万元 50万左右,2020-01-16 15:35:33
108400501468,22858,128万,白云 同德围,得宝花园,2室1厅1厨1卫,中楼层 (共9层),56㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,一梯八户,无,70年,2019-06-22,商品房,2019-07-21,普通住宅,未满两年,共有,无抵押,2020-01-16 15:35:35
108400787047,43460,303万,天河 棠下,富力天朗明居S区,2室2厅1厨1卫,低楼层 (共18层),69.72㎡,平层,54.55㎡,塔楼,西,钢混结构,精装,两梯八户,有,70年,2019-11-04,商品房,2015-11-18,普通住宅,满两年,非共有,有抵押 90万元 中国农业银行,2020-01-16 15:35:36
108400486439,28824,196万,番禺 大石,富庭华园,2室2厅1厨1卫,中楼层 (共7层),68㎡,平层,58.98㎡,塔楼,东南 南,钢混结构,简装,一梯两户,无,70年,2019-06-14,商品房,2015-01-05,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:37
108400575196,27668,182万,海珠 江燕路,泰沙路,2室2厅1厨1卫,中楼层 (共9层),65.78㎡,平层,57.64㎡,塔楼,北,钢混结构,精装,一梯七户,无,70年,2019-07-27,商品房,2009-12-18,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:39
108400854500,22590,175万,番禺 亚运城,尚上名筑一区,2室2厅1厨1卫,中楼层 (共29层),77.47㎡,平层,55.06㎡,塔楼,东,钢混结构,简装,四梯十户,有,70年,2019-12-04,商品房,2014-10-20,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:40
108400843685,27895,140万,白云 同德围,积德花园,2室1厅1厨1卫,低楼层 (共9层),50.19㎡,平层,暂无数据,塔楼,北,钢混结构,简装,一梯四户,无,70年,2019-12-01,商品房,2001-07-06,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:42
108400896041,26380,250万,花都 新区,骏威锦东花园,3室1厅1厨1卫,高楼层 (共19层),94.77㎡,平层,77.51㎡,塔楼,北,钢混结构,精装,两梯六户,有,70年,2019-12-22,商品房,2013-08-12,普通住宅,满五年,非共有,有抵押 70万元 建行,2020-01-16 15:35:43
108400686636,18624,210万,增城 沙村,广州海伦堡,4室2厅1厨2卫,高楼层 (共11层),112.76㎡,平层,96.66㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-09-18,商品房,2017-03-02,普通住宅,满两年,非共有,有抵押 90万元 工商银行 客户偿还,2020-01-16 15:35:44
108400916197,26081,190万,番禺 番禺客运站,美心翠拥华庭一期,2室2厅1厨1卫,低楼层 (共6层),72.85㎡,平层,62.38㎡,板楼,东,钢混结构,简装,一梯三户,无,70年,2020-01-01,商品房,2014-03-03,普通住宅,满五年,共有,无抵押,2020-01-16 15:35:45
108400808964,17559,238万,增城 荔城西区,锦绣御景国际二期,3室2厅2厨2卫,中楼层 (共32层),135.55㎡,平层,115.11㎡,塔楼,东南,钢混结构,毛坯,两梯四户,有,70年,2019-11-14,商品房,2017-05-03,普通住宅,满两年,共有,有抵押 120万元 中国银行 客户偿还,2020-01-16 15:35:47
108400498521,22877,230万,增城 凤凰城,碧桂园凤凰城凤馨苑,3室1厅1厨1卫,高楼层 (共18层),100.54㎡,平层,81.01㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-06-20,商品房,2009-11-25,普通住宅,满五年,非共有,有抵押 20万元 客户偿还,2020-01-16 15:35:48
108400609272,26510,115万,越秀 北京路,府前铭泰,1室0厅1厨1卫,高楼层 (共25层),43.38㎡,平层,34.49㎡,塔楼,西北,钢混结构,精装,十梯五十户,有,50年,2019-08-12,商品房,2014-12-25,商住两用,满五年,非共有,无抵押,2020-01-16 15:35:49
108400282300,26258,202万,黄埔 香雪,越秀岭南雅筑,2室2厅1厨1卫,高楼层 (共18层),76.93㎡,平层,64㎡,塔楼,北,钢混结构,精装,两梯六户,有,70年,2019-03-02,商品房,2017-02-14,普通住宅,满两年,非共有,无抵押,2020-01-16 15:35:50
108400034854,28641,295万,黄埔 黄埔区府,怡港花园,3室2厅1厨2卫,中楼层 (共9层),103㎡,平层,93.73㎡,塔楼,东,钢混结构,精装,一梯四户,无,70年,2018-08-09,商品房,2001-05-15,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:51
108400746701,48613,338万,荔湾 西关,恒宝华庭,2室1厅1厨1卫,高楼层 (共31层),69.53㎡,平层,57.46㎡,板楼,西南,钢混结构,精装,三梯八户,有,70年,2019-10-16,商品房,2003-11-01,普通住宅,满五年,共有,无抵押,2020-01-16 15:35:52
108400739166,21954,156万,白云 机场路,合益小区,2室1厅1厨1卫,中楼层 (共9层),71.06㎡,平层,暂无数据,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-10-13,商品房,2000-04-06,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:54
108400817954,17189,53.8万,番禺 市桥,大北路前进大街,1室1厅1厨1卫,高楼层 (共4层),31.3㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯一户,无,70年,2019-11-19,商品房,2012-07-16,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:55
108400650198,22371,268万,增城 沙村,新塘新世界花园万象苑,4室2厅1厨2卫,低楼层 (共22层),119.8㎡,平层,97.49㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-08-31,商品房,2017-04-09,普通住宅,满两年,非共有,有抵押 80万元 中国工商银行,2020-01-16 15:35:56
108400785919,27374,145万,白云 景泰,景泰新村,2室1厅1厨1卫,高楼层 (共8层),52.97㎡,平层,48㎡,塔楼,南,钢混结构,精装,一梯四户,无,70年,2019-11-03,商品房,2016-11-08,普通住宅,满两年,非共有,有抵押 54万元,2020-01-16 15:35:57
108400855677,32578,270万,荔湾 坑口,芳村花园,2室2厅1厨1卫,中楼层 (共18层),82.88㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,三梯八户,有,70年,2019-12-05,商品房,2012-01-19,普通住宅,满五年,非共有,无抵押,2020-01-16 15:35:58
108400543243,42000,168万,越秀 小北,小北路旧北园,2室1厅1厨1卫,中楼层 (共8层),40㎡,平层,35.57㎡,塔楼,东,钢混结构,简装,一梯五户,无,70年,2019-07-12,商品房,2012-07-31,普通住宅,满五年,共有,有抵押 65万元,2020-01-16 15:36:00
108400686576,31177,225万,白云 白云大道南,民航小区向云新街,2室1厅1厨1卫,中楼层 (共10层),72.17㎡,平层,65.21㎡,塔楼,东南,钢混结构,精装,一梯四户,有,70年,2019-09-18,商品房,1999-03-15,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:01
108400918668,19667,119万,番禺 市桥,禺丰园一期,2室1厅1厨1卫,中楼层 (共8层),60.51㎡,平层,53.14㎡,塔楼,西南,钢混结构,简装,一梯四户,有,70年,2020-01-02,商品房,2013-04-28,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:02
108400881462,16557,145万,番禺 大石,富丽家园,3室1厅1厨1卫,高楼层 (共7层),87.58㎡,平层,77.28㎡,塔楼,东,钢混结构,简装,一梯七户,暂无数据,70年,2019-12-16,商品房,2011-04-11,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:03
108400100511,25192,230万,南沙 南沙区府,万科府前一号,3室2厅1厨1卫,低楼层 (共28层),91.3㎡,平层,71.73㎡,塔楼,南 北,钢混结构,精装,两梯四户,有,70年,2018-10-17,商品房,2014-09-26,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:04
108400611887,14397,163万,花都 旧区,华侨花园,3室2厅1厨2卫,中楼层 (共9层),113.22㎡,平层,暂无数据,塔楼,东,钢混结构,简装,一梯八户,无,70年,2019-08-14,商品房,2013-02-27,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:06
108400526885,30883,157.5万,番禺 汉溪,自在城市花园一二期,1室1厅1厨1卫,低楼层 (共18层),51㎡,平层,暂无数据,塔楼,东,钢混结构,简装,两梯七户,有,70年,2019-07-05,商品房,2015-12-08,普通住宅,满两年,非共有,有抵押 30万元,2020-01-16 15:36:07
108400839166,40910,450万,番禺 汉溪,锦绣香江花园山水园,3室2厅1厨2卫,中楼层 (共11层),110㎡,平层,暂无数据,塔楼,东 东南,钢混结构,精装,一梯四户,有,70年,2019-11-29,商品房,2011-05-13,普通住宅,满五年,共有,无抵押,2020-01-16 15:36:08
108400763175,13875,145万,花都 旧区,德晖苑,3室2厅1厨2卫,中楼层 (共7层),104.51㎡,平层,90.99㎡,板楼,南 北,钢混结构,简装,一梯七户,无,70年,2019-10-24,商品房,2007-10-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:09
108400789310,22595,220万,番禺 东怡新区,东怡新区东雅园,3室2厅1厨1卫,高楼层 (共7层),97.37㎡,平层,86.25㎡,塔楼,东,钢混结构,简装,一梯三户,无,70年,2019-11-05,商品房,2005-05-16,普通住宅,满五年,非共有,有抵押 40万元 金融公司垫资,2020-01-16 15:36:11
108400571318,19578,213万,番禺 桥南,金沙湾花园,3室2厅1厨2卫,高楼层 (共6层),108.8㎡,平层,暂无数据,塔楼,北,钢混结构,简装,一梯四户,无,70年,2019-07-26,商品房,2018-03-28,普通住宅,未满两年,非共有,有抵押 180万元,2020-01-16 15:36:13
108400827933,60965,1000万,天河 汇景新城,汇景新城上城峰境,3室2厅1厨2卫,低楼层 (共30层),164.03㎡,平层,132.41㎡,塔楼,南,钢混结构,精装,两梯三户,有,70年,2019-11-23,商品房,2010-03-05,普通住宅,满五年,共有,有抵押 50万元,2020-01-16 15:36:14
108400789591,12248,80万,花都 狮岭镇,万科兰乔圣菲,1室1厅1厨1卫,中楼层 (共9层),65.32㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯四户,暂无数据,70年,2019-11-05,商品房,2015-02-15,普通住宅,满两年,非共有,无抵押,2020-01-16 15:36:15
108400709503,20746,178万,番禺 洛溪,吉祥北园,3室1厅1厨1卫,高楼层 (共7层),85.8㎡,平层,69.33㎡,板塔结合,东南,钢混结构,简装,一梯四户,无,70年,2019-09-28,商品房,2015-11-25,普通住宅,满两年,非共有,无抵押,2020-01-16 15:36:16
108400908662,28572,102万,荔湾 南岸路,南岸路,2室1厅1厨1卫,高楼层 (共6层),35.7㎡,平层,32.26㎡,塔楼,东南,钢混结构,精装,一梯四户,无,70年,2019-12-28,商品房,1996-05-15,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:17
108400931072,24042,170万,番禺 钟村,锦绣生态园乐满园,2室2厅1厨1卫,高楼层 (共6层),70.71㎡,平层,63.2㎡,塔楼,南,钢混结构,精装,一梯四户,无,70年,2020-01-08,商品房,2014-04-18,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:19
108400689728,26693,190万,白云 机场路,机安宿舍,2室1厅1厨1卫,高楼层 (共16层),71.18㎡,平层,59.92㎡,塔楼,东南,钢混结构,精装,两梯九户,有,70年,2019-09-19,商品房,2013-08-09,普通住宅,满五年,共有,无抵押,2020-01-16 15:36:20
108400861611,16106,153万,花都 旧区,雅居乐锦城花冠集,3室2厅1厨1卫,高楼层 (共32层),95㎡,平层,75.42㎡,塔楼,南,钢混结构,毛坯,两梯六户,有,70年,2019-12-07,商品房,2017-12-04,普通住宅,满两年,非共有,无抵押,2020-01-16 15:36:21
108400724031,25775,283万,番禺 大石,今日丽舍,3室2厅1厨1卫,高楼层 (共23层),109.8㎡,平层,109.8㎡,塔楼,东南,钢混结构,简装,两梯十户,有,70年,2019-10-06,商品房,2007-08-01,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:22
108400463494,48375,430万,天河 棠下,骏景花园,2室2厅1厨1卫,低楼层 (共12层),88.89㎡,平层,77.92㎡,塔楼,南,钢混结构,简装,一梯四户,有,70年,2019-06-02,商品房,1997-10-06,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:23
108400900189,17656,150万,增城 新塘北,顺欣广场,3室2厅1厨1卫,中楼层 (共17层),84.96㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,70年,2019-12-24,商品房,2003-12-23,普通住宅,满五年,共有,有抵押 60万元,2020-01-16 15:36:24
108400912215,34480,320万,白云 京溪,广信春兰花园,3室2厅1厨2卫,中楼层 (共9层),92.81㎡,平层,83.72㎡,塔楼,南,钢混结构,简装,一梯四户,无,70年,2019-12-30,商品房,2012-08-07,普通住宅,满五年,共有,无抵押,2020-01-16 15:36:26
108400923416,7913,98万,花都 旧区,建设北路,4室2厅1厨1卫,高楼层 (共9层),123.86㎡,平层,暂无数据,板楼,南,框架结构,精装,一梯三户,无,70年,2020-01-04,商品房,2000-08-23,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:27
108400530940,21058,127万,花都 铁路西,祈福万景峰,2室2厅1厨1卫,低楼层 (共27层),60.31㎡,平层,47.86㎡,塔楼,南,钢混结构,简装,两梯十户,有,70年,2019-07-06,商品房,2016-02-03,普通住宅,满两年,非共有,无抵押,2020-01-16 15:36:28
108400701126,17068,161万,花都 铁路西,万科天景花园,3室1厅1厨1卫,高楼层 (共23层),94.33㎡,平层,74.2㎡,塔楼,东北,钢混结构,精装,两梯四户,有,70年,2019-09-25,商品房,2010-08-09,普通住宅,满五年,共有,无抵押,2020-01-16 15:36:29
108400800072,25317,228万,番禺 亚运城,亚运城天誉,2室2厅1厨1卫,高楼层 (共54层),90.06㎡,平层,71.4㎡,塔楼,西南,钢混结构,精装,四梯六户,有,70年,2019-11-10,商品房,2017-07-04,普通住宅,满两年,共有,有抵押 60万元,2020-01-16 15:36:30
108400796733,25843,115万,番禺 祈福新村,祈福新村C区,2室2厅1厨1卫,高楼层 (共4层),44.5㎡,平层,36.23㎡,板楼,南,钢混结构,精装,一梯一户,无,70年,2019-11-09,商品房,2017-12-08,普通住宅,满两年,非共有,有抵押 22万元,2020-01-16 15:36:31
108400863679,35665,180万,海珠 赤岗,鸿运花园,2室1厅1厨1卫,低楼层 (共8层),50.47㎡,平层,暂无数据,塔楼,北,钢混结构,简装,一梯五户,无,70年,2019-12-08,商品房,2013-12-20,普通住宅,满五年,非共有,有抵押 30万元 业主自还,2020-01-16 15:36:32
108400827299,22497,144万,天河 沙河,沙和路江屋竹园,3室1厅1厨1卫,低楼层 (共7层),64.01㎡,平层,57.74㎡,板楼,东北,钢混结构,简装,一梯两户,无,70年,2019-11-23,商品房,2016-01-05,普通住宅,满两年,非共有,有抵押 99万元 业主自还,2020-01-16 15:36:33
108400808854,30840,350万,黄埔 香雪,时代春树里,4室2厅1厨2卫,高楼层 (共26层),113.49㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯六户,有,70年,2019-11-14,商品房,2018-04-02,普通住宅,未满两年,非共有,无抵押,2020-01-16 15:36:35
108400278537,7438,70万,花都 狮岭镇,百合雅居,2室2厅1厨1卫,中楼层 (共11层),94.12㎡,平层,暂无数据,塔楼,西,钢混结构,毛坯,两梯六户,有,70年,2019-02-28,商品房,2012-11-01,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:36
108400603092,13366,145万,增城 荔城增江,敏捷锦绣星辰,3室1厅1厨2卫,低楼层 (共18层),108.49㎡,平层,91.07㎡,塔楼,南,钢混结构,精装,一梯六户,有,70年,2019-08-10,商品房,2013-02-07,普通住宅,满五年,非共有,有抵押 28万元 中国银行,2020-01-16 15:36:37
108400819505,21181,183万,番禺 桥南,绿庭雅苑,3室2厅1厨2卫,高楼层 (共7层),86.4㎡,平层,77.43㎡,塔楼,北,钢混结构,精装,一梯四户,无,70年,2019-11-19,商品房,2013-03-11,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:38
108400774514,35251,182万,天河 龙洞,君林天下,1室1厅1厨1卫,高楼层 (共12层),51.63㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,两梯八户,有,70年,2019-10-29,商品房,2013-03-09,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:40
108400925914,23694,195万,黄埔 香雪,越秀岭南雅筑,2室1厅1厨1卫,低楼层 (共32层),82.3㎡,平层,65.78㎡,塔楼,北,钢混结构,精装,两梯五户,有,70年,2020-01-05,商品房,2016-12-01,普通住宅,满两年,非共有,无抵押,2020-01-16 15:36:41
108400623524,24927,170万,番禺 桥南,番禺华景新城,2室1厅1厨1卫,中楼层 (共7层),68.2㎡,平层,61.7㎡,塔楼,东南,钢混结构,简装,一梯四户,无,70年,2019-08-19,商品房,2004-09-01,普通住宅,满五年,共有,无抵押,2020-01-16 15:36:42
108400765869,18435,215万,增城 凤凰城,碧桂园凤凰城凤晴苑,3室2厅1厨2卫,低楼层 (共22层),116.63㎡,平层,89.75㎡,塔楼,北,钢混结构,精装,两梯四户,有,70年,2019-10-25,商品房,2016-02-16,普通住宅,满两年,非共有,有抵押 46万元 中国银行 客户偿还,2020-01-16 15:36:43
108400921602,31164,283万,番禺 华南新城,华南新城,3室1厅1厨1卫,高楼层 (共12层),90.81㎡,平层,77.42㎡,塔楼,北,钢混结构,精装,一梯四户,有,70年,2020-01-03,商品房,2015-10-22,普通住宅,满两年,共有,有抵押 86万元,2020-01-16 15:36:45
108400775447,17600,110万,白云 新市,机场路,2室1厅1厨1卫,中楼层 (共6层),62.5㎡,平层,56.52㎡,平房,南 北,砖混结构,精装,一梯三户,暂无数据,70年,2019-10-30,房改房,2008-10-15,普通住宅,满五年,共有,无抵押,2020-01-16 15:36:46
108400924988,33695,258万,天河 粤垦,金燕花园,2室1厅1厨1卫,中楼层 (共9层),76.57㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯六户,无,70年,2020-01-05,商品房,2000-01-06,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:47
108400870427,22581,112万,番禺 市桥,江南花苑,2室2厅1厨1卫,中楼层 (共7层),49.6㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯三户,无,70年,2019-12-11,商品房,2016-07-31,普通住宅,满两年,共有,无抵押,2020-01-16 15:36:48
108400901671,53927,390万,天河 天河南,育蕾小区育蕾二街,2室2厅1厨1卫,中楼层 (共9层),72.32㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,一梯四户,无,70年,2019-12-25,商品房,2009-04-11,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:49
108400915733,18875,168万,南沙 进港大道,南沙时代,2室2厅1厨1卫,中楼层 (共17层),89.01㎡,平层,71.18㎡,塔楼,北,钢混结构,简装,两梯六户,有,70年,2019-12-31,商品房,2017-11-08,普通住宅,满两年,非共有,有抵押 60万元 中国建设银行 业主自还,2020-01-16 15:36:50
108400931979,29507,275万,黄埔 香雪,时代春树里,3室1厅1厨2卫,中楼层 (共28层),93.2㎡,平层,75.39㎡,塔楼,南,钢混结构,其他,两梯六户,有,70年,2020-01-08,商品房,2018-02-22,普通住宅,未满两年,共有,有抵押 70万元 业主自还,2020-01-16 15:36:51
108400505674,46265,600万,白云 嘉禾望岗,岭南新世界,4室2厅1厨2卫,中楼层 (共18层),129.69㎡,平层,106.78㎡,塔楼,东南,钢混结构,精装,两梯五户,有,70年,2019-06-24,商品房,2009-03-21,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:52
108400325991,17518,185万,增城 凤凰城,翡翠绿洲森林半岛,3室2厅1厨2卫,低楼层 (共25层),105.61㎡,平层,82.58㎡,塔楼,东,钢混结构,精装,三梯六户,有,70年,2019-03-23,商品房,2011-01-11,普通住宅,满五年,非共有,有抵押 110万元 平安银行 客户偿还,2020-01-16 15:36:54
108400535078,22047,153万,番禺 洛溪,如意花园,2室1厅1厨2卫,中楼层 (共7层),69.4㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,一梯六户,无,70年,2019-07-08,商品房,2013-09-09,普通住宅,满五年,非共有,无抵押,2020-01-16 15:36:55
108400581898,13843,155万,增城 朱村,汇港威华国际,3室2厅1厨2卫,低楼层 (共32层),111.97㎡,平层,91.61㎡,塔楼,南,钢混结构,毛坯,一梯五户,暂无数据,70年,2019-07-31,商品房,2019-04-02,普通住宅,未满两年,非共有,有抵押 50万元 中信银行,2020-01-16 15:36:56
108400734267,35478,450万,黄埔 科学城,凯得文化广场,3室2厅1厨2卫,低楼层 (共31层),126.84㎡,平层,101.07㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2019-10-11,商品房,2019-03-06,普通住宅,未满两年,非共有,有抵押 160万元,2020-01-16 15:36:57
